Cycle start time,Cycle end time,Recovery score %,Resting heart rate (bpm),Heart rate variability (ms),Day Strain,Energy burned (cal),Max HR (bpm),Average HR (bpm),Sleep onset,Wake onset,Sleep performance %,Respiratory rate (rpm),Asleep duration (min),In bed duration (min),Light sleep duration (min),Deep (SWS) duration (min),REM duration (min),Awake duration (min),Sleep need (min),Sleep debt (min),Sleep efficiency %,Sleep consistency %
2021-05-23 22:35:05,2021-05-24 22:10:57,88.0,47.0,80.0,16.2,2702.0,188.0,68.0,2021-05-23 22:35:05,2021-05-24 06:05:13,81.0,13.4,429.0,450.0,187.0,92.0,150.0,21.0,529.0,39.0,97.0,78.0
2021-05-22 23:09:52,2021-05-23 22:35:05,74.0,48.0,75.0,12.3,2340.0,153.0,68.0,2021-05-22 23:09:52,2021-05-23 07:51:40,87.0,13.5,471.0,512.0,233.0,87.0,151.0,41.0,542.0,54.0,92.0,75.0
2021-05-21 22:33:55,2021-05-22 23:09:52,68.0,49.0,74.0,11.8,2372.0,150.0,75.0,2021-05-21 22:33:55,2021-05-22 06:46:11,82.0,14.0,469.0,491.0,282.0,53.0,134.0,22.0,573.0,66.0,95.0,86.0
2021-05-20 22:10:34,2021-05-21 22:33:55,59.0,51.0,73.0,15.1,2519.0,185.0,67.0,2021-05-20 22:10:34,2021-05-21 06:07:56,78.0,13.7,447.0,476.0,221.0,83.0,143.0,29.0,571.0,58.0,94.0,92.0
2021-05-19 21:59:52,2021-05-20 22:10:34,53.0,51.0,71.0,15.9,2836.0,168.0,72.0,2021-05-19 21:59:52,2021-05-20 06:00:15,75.0,13.7,439.0,480.0,219.0,85.0,135.0,41.0,589.0,68.0,93.0,85.0
2021-05-18 22:48:02,2021-05-19 21:59:52,45.0,46.0,65.0,17.2,2673.0,186.0,69.0,2021-05-18 22:48:02,2021-05-19 06:00:42,71.0,13.7,393.0,431.0,178.0,92.0,123.0,38.0,557.0,65.0,91.0,88.0
2021-05-17 22:45:14,2021-05-18 22:48:02,52.0,47.0,69.0,12.5,2357.0,169.0,69.0,2021-05-17 22:45:14,2021-05-18 06:00:36,72.0,13.5,415.0,434.0,217.0,74.0,124.0,19.0,576.0,69.0,95.0,83.0
2021-05-16 22:31:54,2021-05-17 22:45:14,70.0,49.0,80.0,15.1,2691.0,169.0,69.0,2021-05-16 22:31:54,2021-05-17 06:02:20,77.0,13.8,404.0,447.0,212.0,68.0,124.0,43.0,528.0,56.0,92.0,78.0
2021-05-15 23:40:50,2021-05-16 22:31:54,67.0,49.0,79.0,4.7,1711.0,119.0,60.0,2021-05-15 23:40:50,2021-05-16 07:17:52,76.0,13.7,430.0,455.0,142.0,111.0,177.0,25.0,563.0,69.0,94.0,78.0
2021-05-14 23:09:12,2021-05-15 23:40:50,76.0,50.0,79.0,13.0,2516.0,152.0,71.0,2021-05-14 23:09:12,2021-05-15 07:02:24,77.0,13.5,457.0,470.0,205.0,71.0,181.0,13.0,590.0,63.0,97.0,79.0
2021-05-13 23:00:58,2021-05-14 23:09:12,46.0,52.0,61.0,18.0,3072.0,190.0,75.0,2021-05-13 23:00:58,2021-05-14 06:09:32,79.0,13.8,384.0,421.0,208.0,66.0,110.0,37.0,488.0,72.0,91.0,76.0
2021-05-12 23:03:57,2021-05-13 23:00:58,88.0,51.0,89.0,12.3,2383.0,156.0,70.0,2021-05-12 23:03:57,2021-05-13 06:05:06,69.0,13.6,393.0,419.0,97.0,113.0,183.0,26.0,568.0,66.0,95.0,84.0
2021-05-11 22:01:06,2021-05-12 23:03:57,63.0,48.0,67.0,14.4,2817.0,157.0,76.0,2021-05-11 22:01:06,2021-05-12 06:01:49,78.0,13.6,437.0,469.0,248.0,90.0,99.0,32.0,557.0,60.0,93.0,82.0
2021-05-10 22:15:33,2021-05-11 22:01:06,93.0,47.0,95.0,13.4,2530.0,158.0,69.0,2021-05-10 22:15:33,2021-05-11 06:02:11,74.0,13.3,427.0,464.0,169.0,87.0,171.0,37.0,574.0,57.0,94.0,78.0
2021-05-09 22:26:52,2021-05-10 22:15:33,88.0,49.0,82.0,16.6,2759.0,191.0,70.0,2021-05-09 22:26:52,2021-05-10 06:01:07,81.0,13.7,422.0,453.0,215.0,67.0,140.0,31.0,524.0,51.0,93.0,72.0
2021-05-08 23:32:33,2021-05-09 22:26:52,37.0,52.0,53.0,5.4,1748.0,142.0,61.0,2021-05-08 23:32:33,2021-05-09 08:02:21,83.0,13.1,474.0,509.0,207.0,117.0,150.0,35.0,571.0,60.0,93.0,73.0
2021-05-07 23:35:01,2021-05-08 23:32:33,63.0,48.0,67.0,15.7,3024.0,174.0,75.0,2021-05-07 23:35:01,2021-05-08 07:00:24,74.0,13.5,419.0,442.0,180.0,84.0,155.0,23.0,564.0,63.0,95.0,75.0
2021-05-06 22:34:56,2021-05-07 23:35:01,42.0,49.0,56.0,14.2,2614.0,171.0,66.0,2021-05-06 22:34:56,2021-05-07 06:02:28,79.0,13.5,427.0,447.0,260.0,64.0,103.0,20.0,539.0,60.0,95.0,93.0
2021-05-05 22:20:40,2021-05-06 22:34:56,64.0,53.0,70.0,8.7,2075.0,139.0,66.0,2021-05-05 22:20:40,2021-05-06 06:03:24,74.0,13.6,432.0,462.0,225.0,73.0,134.0,30.0,580.0,63.0,93.0,90.0
2021-05-04 21:47:47,2021-05-05 22:20:40,43.0,50.0,58.0,16.6,2866.0,192.0,72.0,2021-05-04 21:47:47,2021-05-05 06:02:10,79.0,13.5,457.0,490.0,209.0,93.0,155.0,33.0,581.0,72.0,94.0,82.0
2021-05-03 22:15:52,2021-05-04 21:47:47,90.0,50.0,83.0,15.4,2602.0,174.0,70.0,2021-05-03 22:15:52,2021-05-04 06:02:01,76.0,13.2,441.0,465.0,204.0,95.0,142.0,24.0,577.0,69.0,94.0,81.0
2021-05-02 22:47:52,2021-05-03 22:15:52,89.0,45.0,79.0,15.3,2681.0,180.0,67.0,2021-05-02 22:47:52,2021-05-03 06:01:50,77.0,13.4,406.0,432.0,162.0,87.0,157.0,26.0,529.0,57.0,94.0,83.0
2021-05-01 23:11:32,2021-05-02 22:47:52,47.0,46.0,59.0,4.7,1758.0,136.0,59.0,2021-05-01 23:11:32,2021-05-02 07:00:18,81.0,13.5,434.0,467.0,150.0,88.0,196.0,33.0,537.0,63.0,92.0,78.0
2021-04-30 23:38:54,2021-05-01 23:11:32,61.0,50.0,67.0,6.9,1889.0,152.0,63.0,2021-04-30 23:38:54,2021-05-01 07:15:46,79.0,13.6,434.0,456.0,222.0,58.0,154.0,22.0,552.0,65.0,95.0,66.0
2021-04-29 22:01:35,2021-04-30 23:38:54,57.0,48.0,64.0,11.5,2358.0,165.0,70.0,2021-04-29 22:01:35,2021-04-30 05:30:59,72.0,13.4,402.0,436.0,178.0,59.0,165.0,34.0,555.0,66.0,92.0,95.0
2021-04-28 22:11:58,2021-04-29 22:01:35,66.0,47.0,68.0,11.9,2292.0,167.0,69.0,2021-04-28 22:11:58,2021-04-29 06:00:18,78.0,13.3,430.0,468.0,158.0,112.0,160.0,38.0,549.0,75.0,91.0,89.0
2021-04-27 21:50:23,2021-04-28 22:11:58,81.0,49.0,75.0,6.6,1933.0,139.0,64.0,2021-04-27 21:50:23,2021-04-28 06:01:46,75.0,13.6,444.0,490.0,203.0,88.0,153.0,46.0,593.0,65.0,90.0,80.0
2021-04-26 22:09:31,2021-04-27 21:50:23,46.0,51.0,62.0,18.0,2704.0,189.0,70.0,2021-04-26 22:09:31,2021-04-27 06:00:23,72.0,13.4,429.0,470.0,217.0,56.0,156.0,41.0,600.0,81.0,91.0,78.0
2021-04-25 22:27:40,2021-04-26 22:09:31,55.0,49.0,67.0,16.9,2850.0,191.0,70.0,2021-04-25 22:27:40,2021-04-26 06:04:39,73.0,13.4,420.0,456.0,182.0,72.0,166.0,36.0,574.0,100.0,92.0,76.0
2021-04-25 01:16:27,2021-04-25 22:27:40,46.0,49.0,65.0,6.2,1696.0,133.0,62.0,2021-04-25 01:16:27,2021-04-25 07:11:59,57.0,13.7,325.0,354.0,194.0,43.0,88.0,29.0,571.0,75.0,92.0,59.0
2021-04-23 22:35:11,2021-04-25 01:16:27,76.0,51.0,81.0,13.5,2676.0,167.0,70.0,2021-04-23 22:35:11,2021-04-24 07:00:23,75.0,13.4,449.0,504.0,137.0,123.0,189.0,55.0,603.0,75.0,89.0,81.0
2021-04-22 22:17:02,2021-04-23 22:35:11,66.0,52.0,75.0,18.0,2925.0,196.0,73.0,2021-04-22 22:17:02,2021-04-23 06:00:43,75.0,13.3,419.0,461.0,207.0,79.0,133.0,42.0,561.0,63.0,90.0,93.0
2021-04-21 21:42:03,2021-04-22 22:17:02,54.0,56.0,67.0,13.8,2480.0,169.0,72.0,2021-04-21 21:42:03,2021-04-22 06:00:43,79.0,13.6,456.0,498.0,218.0,65.0,173.0,42.0,575.0,54.0,91.0,92.0
2021-04-20 21:31:42,2021-04-21 21:42:03,61.0,54.0,70.0,17.1,2797.0,190.0,74.0,2021-04-20 21:31:42,2021-04-21 06:01:37,82.0,13.5,480.0,508.0,253.0,82.0,145.0,28.0,583.0,75.0,94.0,80.0
2021-04-19 22:11:27,2021-04-20 21:31:42,74.0,50.0,78.0,15.2,2386.0,181.0,70.0,2021-04-19 22:11:27,2021-04-20 06:04:23,75.0,13.5,425.0,471.0,237.0,73.0,115.0,46.0,566.0,54.0,90.0,71.0
2021-04-18 21:38:49,2021-04-19 22:11:27,95.0,50.0,97.0,15.8,2680.0,199.0,69.0,2021-04-18 21:38:49,2021-04-19 06:00:27,82.0,13.3,476.0,501.0,224.0,75.0,177.0,25.0,583.0,100.0,95.0,56.0
2021-04-17 23:53:45,2021-04-18 21:38:49,82.0,47.0,81.0,10.4,1977.0,175.0,71.0,2021-04-17 23:53:45,2021-04-18 05:53:02,57.0,13.4,322.0,355.0,119.0,64.0,139.0,33.0,563.0,77.0,91.0,82.0
2021-04-17 00:36:58,2021-04-17 23:53:45,85.0,47.0,78.0,11.3,2162.0,150.0,76.0,2021-04-17 00:36:58,2021-04-17 07:30:13,67.0,13.6,372.0,410.0,190.0,40.0,142.0,38.0,557.0,84.0,90.0,80.0
2021-04-16 01:16:23,2021-04-17 00:36:58,63.0,53.0,65.0,5.8,1785.0,135.0,69.0,2021-04-16 01:16:23,2021-04-16 07:57:27,64.0,13.8,341.0,400.0,105.0,89.0,147.0,59.0,536.0,54.0,85.0,78.0
2021-04-14 22:44:35,2021-04-16 01:16:23,95.0,49.0,86.0,10.3,2307.0,144.0,73.0,2021-04-14 22:44:35,2021-04-15 07:00:42,82.0,13.4,479.0,495.0,154.0,117.0,208.0,16.0,586.0,103.0,96.0,67.0
2021-04-14 01:43:01,2021-04-14 22:44:35,38.0,58.0,59.0,10.6,1940.0,135.0,79.0,2021-04-14 01:43:01,2021-04-14 07:31:10,56.0,14.3,321.0,346.0,140.0,80.0,101.0,25.0,573.0,86.0,93.0,76.0
2021-04-13 01:17:32,2021-04-14 01:43:01,31.0,56.0,50.0,11.4,2272.0,150.0,78.0,2021-04-13 01:17:32,2021-04-13 07:49:48,63.0,13.8,360.0,389.0,170.0,77.0,113.0,29.0,574.0,82.0,93.0,69.0
2021-04-12 00:33:15,2021-04-13 01:17:32,86.0,52.0,85.0,12.6,2462.0,150.0,78.0,2021-04-12 00:33:15,2021-04-12 07:01:14,65.0,13.8,352.0,386.0,202.0,30.0,120.0,34.0,544.0,68.0,91.0,70.0
2021-04-10 23:11:04,2021-04-12 00:33:15,43.0,53.0,59.0,8.1,2067.0,133.0,72.0,2021-04-10 23:11:04,2021-04-11 05:59:52,71.0,13.4,379.0,408.0,137.0,88.0,154.0,29.0,532.0,42.0,92.0,65.0
2021-04-09 23:41:03,2021-04-10 23:11:04,38.0,54.0,54.0,12.3,2282.0,163.0,72.0,2021-04-09 23:41:03,2021-04-10 08:16:12,86.0,13.7,476.0,514.0,155.0,133.0,188.0,38.0,554.0,46.0,92.0,57.0
2021-04-08 22:11:21,2021-04-09 23:41:03,59.0,50.0,67.0,15.2,2745.0,173.0,70.0,2021-04-08 22:11:21,2021-04-09 06:01:28,80.0,13.5,424.0,468.0,174.0,105.0,145.0,44.0,528.0,46.0,90.0,82.0
2021-04-07 22:37:19,2021-04-08 22:11:21,38.0,52.0,56.0,9.9,2123.0,174.0,66.0,2021-04-07 22:37:19,2021-04-08 06:05:03,80.0,13.6,418.0,442.0,154.0,112.0,152.0,24.0,525.0,3.0,94.0,72.0
2021-04-06 19:38:29,2021-04-07 22:37:19,70.0,50.0,67.0,17.3,2934.0,190.0,72.0,2021-04-06 19:38:29,2021-04-07 06:00:33,99.0,13.7,549.0,621.0,284.0,94.0,171.0,72.0,556.0,56.0,88.0,51.0
2021-04-05 22:49:59,2021-04-06 19:38:29,91.0,48.0,81.0,14.1,2300.0,168.0,70.0,2021-04-05 22:49:59,2021-04-06 06:05:42,76.0,13.7,408.0,430.0,143.0,104.0,161.0,22.0,534.0,18.0,95.0,82.0
2021-04-04 22:18:36,2021-04-05 22:49:59,72.0,48.0,71.0,16.4,2465.0,189.0,65.0,2021-04-04 22:18:36,2021-04-05 07:05:00,94.0,13.6,479.0,525.0,247.0,110.0,122.0,46.0,511.0,36.0,91.0,76.0
2021-04-04 00:07:30,2021-04-04 22:18:36,95.0,47.0,84.0,7.0,1811.0,147.0,64.0,2021-04-04 00:07:30,2021-04-04 08:02:27,88.0,13.4,447.0,472.0,224.0,97.0,126.0,25.0,509.0,36.0,94.0,79.0
2021-04-02 23:14:44,2021-04-04 00:07:30,54.0,48.0,63.0,5.4,1893.0,125.0,62.0,2021-04-02 23:14:44,2021-04-03 07:59:58,88.0,13.7,490.0,525.0,181.0,124.0,185.0,35.0,555.0,68.0,93.0,80.0
2021-04-01 23:27:39,2021-04-02 23:14:44,43.0,50.0,58.0,11.6,2184.0,174.0,68.0,2021-04-01 23:27:39,2021-04-02 06:32:14,71.0,13.6,397.0,422.0,191.0,63.0,143.0,25.0,560.0,56.0,94.0,86.0
2021-03-31 22:46:56,2021-04-01 23:27:39,75.0,50.0,72.0,14.6,2591.0,170.0,71.0,2021-03-31 22:46:56,2021-04-01 06:51:25,76.0,14.0,423.0,484.0,214.0,92.0,117.0,61.0,558.0,56.0,87.0,87.0
2021-03-30 22:44:46,2021-03-31 22:46:56,49.0,53.0,66.0,14.4,2645.0,180.0,72.0,2021-03-30 22:44:46,2021-03-31 06:31:37,76.0,14.0,443.0,465.0,262.0,71.0,110.0,22.0,581.0,45.0,95.0,81.0
2021-03-29 22:41:41,2021-03-30 22:44:46,59.0,51.0,67.0,19.3,3243.0,191.0,76.0,2021-03-29 22:41:41,2021-03-30 07:03:09,85.0,13.9,461.0,501.0,262.0,75.0,124.0,40.0,543.0,53.0,92.0,73.0
2021-03-28 22:23:53,2021-03-29 22:41:41,88.0,49.0,79.0,12.0,2358.0,154.0,71.0,2021-03-28 22:23:53,2021-03-29 06:09:31,77.0,13.7,409.0,465.0,215.0,74.0,120.0,56.0,528.0,48.0,87.0,73.0
2021-03-27 23:00:06,2021-03-28 21:23:53,88.0,49.0,80.0,9.4,1985.0,136.0,69.0,2021-03-27 23:00:06,2021-03-28 07:02:43,84.0,13.6,450.0,473.0,204.0,77.0,169.0,23.0,537.0,61.0,95.0,80.0
2021-03-26 23:43:00,2021-03-27 23:00:06,55.0,53.0,68.0,8.1,1947.0,155.0,66.0,2021-03-26 23:43:00,2021-03-27 07:40:28,74.0,13.5,419.0,476.0,119.0,115.0,185.0,57.0,569.0,51.0,88.0,72.0
2021-03-25 22:50:42,2021-03-26 23:43:00,51.0,52.0,65.0,16.7,2562.0,188.0,69.0,2021-03-25 22:50:42,2021-03-26 06:30:13,83.0,13.4,432.0,459.0,201.0,97.0,134.0,27.0,523.0,51.0,94.0,83.0
2021-03-24 21:59:42,2021-03-25 22:50:42,54.0,55.0,64.0,4.1,1817.0,113.0,65.0,2021-03-24 21:59:42,2021-03-25 06:00:17,83.0,13.6,461.0,480.0,219.0,92.0,150.0,19.0,554.0,54.0,96.0,79.0
2021-03-23 22:21:17,2021-03-24 21:59:42,86.0,52.0,77.0,14.0,2403.0,190.0,72.0,2021-03-23 22:21:17,2021-03-24 06:32:04,82.0,13.7,460.0,480.0,237.0,122.0,101.0,20.0,562.0,56.0,95.0,72.0
2021-03-23 00:01:06,2021-03-23 22:21:17,88.0,52.0,81.0,14.9,2408.0,176.0,73.0,2021-03-23 00:01:06,2021-03-23 07:00:13,76.0,14.1,406.0,418.0,152.0,75.0,179.0,12.0,531.0,9.0,97.0,69.0
2021-03-21 21:00:20,2021-03-23 00:01:06,84.0,50.0,72.0,17.3,3009.0,188.0,73.0,2021-03-21 21:00:20,2021-03-22 06:30:31,97.0,13.9,523.0,569.0,251.0,89.0,183.0,46.0,541.0,66.0,91.0,58.0
2021-03-20 23:55:53,2021-03-21 21:00:20,63.0,49.0,65.0,7.0,1729.0,155.0,65.0,2021-03-20 23:55:53,2021-03-21 07:55:09,78.0,13.8,441.0,476.0,191.0,95.0,155.0,35.0,568.0,93.0,92.0,70.0
2021-03-20 01:59:57,2021-03-20 23:55:53,82.0,51.0,75.0,6.6,1744.0,140.0,68.0,2021-03-20 01:59:57,2021-03-20 08:00:57,60.0,13.7,332.0,360.0,113.0,98.0,121.0,28.0,553.0,45.0,93.0,50.0
2021-03-18 22:38:26,2021-03-20 01:59:57,61.0,50.0,65.0,15.3,2797.0,182.0,68.0,2021-03-18 22:38:26,2021-03-19 06:24:27,85.0,13.7,446.0,465.0,215.0,76.0,155.0,19.0,524.0,39.0,95.0,91.0
2021-03-17 22:06:15,2021-03-18 22:38:26,57.0,51.0,63.0,10.9,2247.0,168.0,66.0,2021-03-17 22:06:15,2021-03-18 06:45:00,87.0,13.9,472.0,518.0,192.0,108.0,172.0,46.0,546.0,57.0,91.0,85.0
2021-03-16 22:32:50,2021-03-17 22:06:15,65.0,52.0,67.0,12.0,2286.0,155.0,70.0,2021-03-16 22:32:50,2021-03-17 06:59:26,81.0,13.8,468.0,506.0,224.0,97.0,147.0,38.0,576.0,61.0,92.0,83.0
2021-03-15 23:31:36,2021-03-16 22:32:50,60.0,52.0,68.0,16.4,2638.0,177.0,75.0,2021-03-15 23:31:36,2021-03-16 06:32:38,74.0,13.3,396.0,421.0,218.0,57.0,121.0,25.0,537.0,39.0,94.0,82.0
2021-03-14 22:31:40,2021-03-15 23:31:36,56.0,51.0,62.0,13.7,2426.0,186.0,70.0,2021-03-14 22:31:40,2021-03-15 07:02:00,87.0,13.9,464.0,508.0,192.0,111.0,161.0,44.0,534.0,57.0,91.0,77.0
2021-03-13 23:30:31,2021-03-14 22:31:40,51.0,52.0,62.0,8.2,1937.0,155.0,65.0,2021-03-13 23:30:31,2021-03-14 07:31:43,81.0,14.1,443.0,480.0,222.0,75.0,146.0,37.0,545.0,72.0,92.0,72.0
2021-03-13 01:14:12,2021-03-13 23:30:31,61.0,52.0,66.0,4.8,1674.0,136.0,64.0,2021-03-13 01:14:12,2021-03-13 08:01:52,69.0,14.1,389.0,405.0,183.0,47.0,159.0,16.0,564.0,42.0,96.0,60.0
2021-03-11 22:33:47,2021-03-13 01:14:12,94.0,50.0,83.0,17.2,2935.0,188.0,73.0,2021-03-11 22:33:47,2021-03-12 06:35:13,82.0,13.6,444.0,478.0,219.0,78.0,147.0,34.0,544.0,51.0,92.0,74.0
2021-03-10 21:46:30,2021-03-11 22:33:47,52.0,51.0,62.0,12.8,2482.0,165.0,70.0,2021-03-10 21:46:30,2021-03-11 06:16:04,83.0,13.8,467.0,509.0,264.0,76.0,127.0,42.0,561.0,68.0,91.0,69.0
2021-03-10 00:15:49,2021-03-10 21:46:30,50.0,50.0,61.0,12.9,2272.0,153.0,72.0,2021-03-10 00:15:49,2021-03-10 07:09:09,71.0,13.8,390.0,410.0,125.0,97.0,168.0,20.0,550.0,77.0,95.0,87.0
2021-03-09 00:41:24,2021-03-10 00:15:49,67.0,50.0,71.0,4.8,1763.0,139.0,65.0,2021-03-09 00:41:24,2021-03-09 07:31:04,67.0,13.8,381.0,409.0,194.0,60.0,127.0,28.0,565.0,39.0,93.0,78.0
2021-03-07 23:34:00,2021-03-09 00:41:24,93.0,48.0,85.0,17.7,3165.0,191.0,77.0,2021-03-07 23:34:00,2021-03-08 07:02:50,83.0,13.7,407.0,448.0,139.0,95.0,173.0,41.0,489.0,15.0,91.0,83.0
2021-03-06 23:15:37,2021-03-07 23:34:00,54.0,55.0,62.0,6.7,1939.0,130.0,64.0,2021-03-06 23:15:37,2021-03-07 08:03:59,95.0,13.5,499.0,528.0,163.0,131.0,205.0,29.0,526.0,37.0,94.0,82.0
2021-03-05 23:19:13,2021-03-06 23:15:37,54.0,53.0,62.0,11.9,2303.0,159.0,69.0,2021-03-05 23:19:13,2021-03-06 07:33:02,84.0,13.8,447.0,486.0,245.0,99.0,103.0,39.0,530.0,33.0,91.0,79.0
2021-03-04 22:01:58,2021-03-05 23:19:13,86.0,52.0,78.0,13.5,2596.0,166.0,73.0,2021-03-04 22:01:58,2021-03-05 07:04:40,89.0,13.6,491.0,538.0,240.0,108.0,143.0,47.0,550.0,42.0,91.0,84.0
2021-03-03 22:48:30,2021-03-04 22:01:58,57.0,49.0,62.0,15.2,2574.0,171.0,73.0,2021-03-03 22:48:30,2021-03-04 06:32:11,86.0,13.5,444.0,463.0,204.0,86.0,154.0,19.0,516.0,42.0,96.0,81.0
2021-03-02 22:29:45,2021-03-03 22:48:30,74.0,52.0,71.0,6.1,1885.0,133.0,64.0,2021-03-02 22:29:45,2021-03-03 06:36:25,86.0,13.6,444.0,480.0,213.0,106.0,125.0,36.0,519.0,0.0,92.0,72.0
2021-03-01 20:39:58,2021-03-02 22:29:45,83.0,49.0,76.0,16.8,2822.0,185.0,71.0,2021-03-01 20:39:58,2021-03-02 06:34:17,100.0,13.7,536.0,588.0,230.0,111.0,195.0,52.0,500.0,9.0,91.0,64.0
2021-02-28 21:01:55,2021-03-01 20:39:58,90.0,49.0,79.0,12.5,2203.0,181.0,70.0,2021-02-28 21:01:55,2021-03-01 06:36:55,97.0,13.6,513.0,574.0,217.0,95.0,201.0,61.0,529.0,46.0,89.0,61.0
2021-02-27 23:33:27,2021-02-28 21:01:55,34.0,53.0,51.0,10.2,1973.0,154.0,68.0,2021-02-27 23:33:27,2021-02-28 07:27:52,80.0,13.6,450.0,474.0,203.0,74.0,173.0,24.0,565.0,89.0,94.0,67.0
2021-02-27 01:53:27,2021-02-27 23:33:27,53.0,54.0,66.0,7.8,1820.0,162.0,67.0,2021-02-27 01:53:27,2021-02-27 08:15:39,62.0,13.9,358.0,381.0,244.0,37.0,77.0,23.0,576.0,44.0,94.0,47.0
2021-02-25 22:41:36,2021-02-27 01:53:27,67.0,51.0,69.0,18.6,3449.0,186.0,77.0,2021-02-25 22:41:36,2021-02-26 07:14:04,81.0,13.7,435.0,512.0,187.0,94.0,154.0,77.0,537.0,44.0,85.0,79.0
2021-02-24 22:01:10,2021-02-25 22:41:36,89.0,54.0,84.0,12.7,2365.0,158.0,69.0,2021-02-24 22:01:10,2021-02-25 06:01:51,81.0,13.7,460.0,478.0,215.0,96.0,149.0,18.0,565.0,37.0,96.0,74.0
2021-02-23 22:04:38,2021-02-24 22:01:10,52.0,49.0,65.0,18.0,2892.0,187.0,73.0,2021-02-23 22:04:38,2021-02-24 05:45:40,84.0,13.4,422.0,460.0,189.0,71.0,162.0,38.0,504.0,30.0,91.0,77.0
2021-02-22 22:16:00,2021-02-23 22:04:38,76.0,49.0,72.0,5.9,1854.0,157.0,62.0,2021-02-22 22:16:00,2021-02-23 07:01:56,87.0,13.6,485.0,525.0,198.0,106.0,181.0,40.0,559.0,42.0,92.0,68.0
2021-02-21 23:33:02,2021-02-22 22:16:00,67.0,51.0,70.0,16.6,2585.0,187.0,71.0,2021-02-21 23:33:02,2021-02-22 07:00:20,82.0,13.8,428.0,446.0,180.0,88.0,160.0,18.0,520.0,42.0,96.0,69.0
2021-02-21 00:37:14,2021-02-21 23:33:02,74.0,50.0,73.0,8.4,1921.0,163.0,65.0,2021-02-21 00:37:14,2021-02-21 08:38:48,82.0,13.8,432.0,480.0,203.0,86.0,143.0,48.0,524.0,49.0,90.0,63.0
2021-02-20 00:47:22,2021-02-21 00:37:14,65.0,52.0,71.0,7.2,1921.0,154.0,65.0,2021-02-20 00:47:22,2021-02-20 08:01:48,79.0,13.7,406.0,432.0,200.0,70.0,136.0,26.0,511.0,0.0,93.0,53.0
2021-02-18 20:56:11,2021-02-20 00:47:22,78.0,52.0,70.0,15.7,2841.0,192.0,71.0,2021-02-18 20:56:11,2021-02-19 07:00:15,100.0,13.9,542.0,604.0,302.0,95.0,145.0,62.0,480.0,0.0,89.0,88.0
2021-02-17 21:16:32,2021-02-18 20:56:11,65.0,52.0,65.0,9.4,1984.0,174.0,65.0,2021-02-17 21:16:32,2021-02-18 07:00:27,100.0,13.8,541.0,583.0,305.0,96.0,140.0,42.0,483.0,0.0,92.0,84.0
2021-02-16 21:24:01,2021-02-17 21:16:32,82.0,49.0,73.0,10.5,2156.0,154.0,68.0,2021-02-16 21:24:01,2021-02-17 07:03:56,100.0,13.7,525.0,575.0,240.0,115.0,170.0,50.0,504.0,0.0,91.0,76.0
2021-02-15 21:31:52,2021-02-16 21:24:01,93.0,50.0,84.0,14.6,2435.0,183.0,68.0,2021-02-15 21:31:52,2021-02-16 07:18:33,100.0,13.7,541.0,583.0,262.0,113.0,166.0,42.0,539.0,37.0,92.0,68.0
2021-02-14 23:40:12,2021-02-15 21:31:52,43.0,49.0,56.0,14.3,2315.0,170.0,68.0,2021-02-14 23:40:12,2021-02-15 07:02:41,84.0,13.7,401.0,438.0,177.0,97.0,127.0,37.0,479.0,6.0,91.0,83.0
2021-02-13 23:37:34,2021-02-14 23:40:12,85.0,50.0,77.0,5.8,1854.0,147.0,62.0,2021-02-13 23:37:34,2021-02-14 08:32:43,98.0,13.6,497.0,534.0,239.0,87.0,171.0,37.0,509.0,28.0,93.0,80.0
2021-02-12 23:48:52,2021-02-13 23:37:34,54.0,53.0,62.0,10.0,2130.0,162.0,66.0,2021-02-12 23:48:52,2021-02-13 08:11:59,88.0,13.9,467.0,503.0,192.0,85.0,190.0,36.0,531.0,9.0,92.0,74.0
2021-02-11 21:42:09,2021-02-12 23:48:52,50.0,51.0,58.0,17.3,2941.0,182.0,73.0,2021-02-11 21:42:09,2021-02-12 07:25:55,97.0,13.5,532.0,579.0,208.0,134.0,190.0,47.0,547.0,37.0,91.0,81.0
2021-02-10 23:10:21,2021-02-11 21:42:09,37.0,53.0,53.0,15.5,2426.0,177.0,71.0,2021-02-10 23:10:21,2021-02-11 07:11:07,84.0,13.5,447.0,480.0,222.0,76.0,149.0,33.0,535.0,30.0,93.0,86.0
2021-02-09 22:31:59,2021-02-10 23:10:21,69.0,49.0,69.0,14.8,2500.0,183.0,69.0,2021-02-09 22:31:59,2021-02-10 07:16:21,90.0,13.7,463.0,520.0,161.0,102.0,200.0,57.0,514.0,12.0,88.0,78.0
2021-02-08 22:52:12,2021-02-09 22:31:59,71.0,49.0,70.0,14.4,2335.0,187.0,68.0,2021-02-08 22:52:12,2021-02-09 07:15:42,96.0,13.6,478.0,502.0,212.0,109.0,157.0,24.0,498.0,24.0,95.0,80.0
2021-02-07 22:59:42,2021-02-08 22:52:12,76.0,49.0,70.0,6.5,1883.0,153.0,62.0,2021-02-07 22:59:42,2021-02-08 07:59:34,92.0,13.7,493.0,539.0,245.0,93.0,155.0,46.0,535.0,58.0,91.0,71.0
